subject,condition,trial,targetx,targety,targetang,rotationval,cursorendpointy,cursorendpointx,conditionnumber,pathlength,movementduration,cursorobstaclexy,maxdev_cm,maxdev_angle,maxdev_x,max_y_peakvel,AUC,RMSExy,angmaxvel,block3,block5,block10,rotgroup
ac0515,train_CCW,64,6,10.41818182,60,-1,11.95853589,0.869818322,3,13.84122319,2151.248947,3.145368199,3.298384886,-84.31101544,4.667287251,2.23192267,26.83470561,2.399590185,14.0181126,21,12,6,2
ac0515,train_CCW,65,3.109090909,11.61818182,75,-1,11.54722145,0.186631033,3,12.47442898,2037.710357,1.982096029,2.108539286,-81.33208197,4.89850555,1.041845307,13.57491397,1.396453954,7.243484447,21,13,6,2
ac0515,train_CCW,66,0,12,90,-1,12.4237169,-0.354423886,3,16.7259375,648.5247553,2.714526305,3.00063664,-64.46084152,6.364337219,3.00063664,29.61538576,1.609511205,25.24278486,22,13,6,2
ac0515,train_CCW,67,6,10.41818182,60,-1,12.16789882,-0.434970582,3,17.28354636,781,4.425171365,4.443906495,-77.94020051,4.962798424,4.425171365,41.5321927,2.680563927,46.45190668,22,13,6,2
ac0515,train_CCW,68,-6,10.41818182,120,-1,11.83131076,0.235278445,3,12.34860215,1225.543465,0.992301582,1.093000771,-52.11150797,8.174712514,1.008925729,10.5473412,0.77879871,12.2394339,22,13,6,2
ac0515,train_CCW,69,-3.109090909,11.61818182,105,-1,11.96475794,-0.329807486,3,13.12603701,679.8771106,1.408284359,1.482629967,-59.77961159,5.571584528,1.438196968,11.77534503,0.88663762,12.45926768,23,13,6,2
ac0515,train_CCW,70,-3.109090909,11.61818182,105,-1,12.16271275,-0.170612559,3,12.43953592,1497.110917,0.851701264,0.872451736,-64.43625757,4.814397458,0.861350157,7.94201959,0.6023352,8.515622313,23,14,7,2
ac0515,train_CCW,71,3.109090909,11.61818182,75,-1,12.7017601,-0.244933065,3,13.5175348,1644.375901,1.893130364,2.139874569,-85.000753,5.943987278,0.983126174,15.66643993,1.423938979,5.645704013,23,14,7,2
ac0515,train_CCW,72,-6,10.41818182,120,-1,11.7944813,0.807507353,3,12.47230739,464,0.71437217,1.295495025,-52.09827485,9.565105859,0.897449538,9.868170778,0.890741019,9.379496766,24,14,7,2
ac0515,train_CCW,73,0,12,90,-1,13.41667051,-0.730988398,3,15.08460966,486.2667042,2.273875081,2.429543399,-66.77093819,5.762518788,2.429543399,22.99099867,1.414994743,22.86084091,24,14,7,2
ac0515,train_CCW,74,6,10.41818182,60,-1,11.96829098,-0.001187123,3,14.91305691,1004,3.505851377,3.549314161,-83.93296115,4.932571257,3.540544055,28.90753938,1.847180226,38.17529883,24,14,7,2
ac0515,train_CCW,75,3.109090909,11.61818182,75,-1,11.47047973,0.3670777,3,14.73102952,823,3.690965539,3.690965539,-62.35123279,4.061889762,3.191554671,32.1149965,2.17123218,24.81132325,25,15,7,2
ac0515,train_CCW,76,-3.109090909,11.61818182,105,-1,11.99756464,-0.168222568,3,13.19828633,704,1.916992524,1.930603417,-52.12526727,4.665857121,1.861304077,16.19629346,1.164896855,17.21134305,25,15,7,2
ac0515,train_CCW,77,6,10.41818182,60,-1,11.63347334,0.787428717,3,17.92267239,840,5.674367672,5.839735846,-72.16483326,5.347079134,5.670776023,55.70466423,3.588103022,38.80274148,25,15,7,2
ac0515,train_CCW,78,0,12,90,-1,11.81506884,-0.690846617,3,14.42062369,640,2.629776111,2.704521907,-62.60058226,5.335771326,2.704521907,23.28085286,1.587226215,26.87890749,26,15,7,2
ac0515,train_CCW,79,-6,10.41818182,120,-1,11.77217052,-0.591856608,3,12.72834619,660,0.556123855,0.959864714,-54.46025392,10.22603177,0.645329229,6.97292308,0.613273151,7.12213573,26,15,7,2
ac0515,train_CCW,80,-6,10.41818182,120,-1,12.42945891,0.979451048,3,12.85427142,434.4236538,1.20380952,1.20709277,-45.27817107,4.751288239,1.206481462,13.05452378,0.988902503,13.1836905,26,16,8,2
ac0515,train_CCW,81,6,10.41818182,60,-1,11.19549611,0.357619672,3,17.60153611,844.8527681,5.200559541,5.246175203,-73.07965907,4.950195992,5.136997597,48.39223843,3.1109178,53.98740308,27,16,8,2
ac0515,train_CCW,82,-3.109090909,11.61818182,105,-1,11.64616865,-0.081926999,3,12.94054294,961.6275242,1.468192834,1.766645736,-61.58818589,7.560281097,1.583058962,15.36616051,1.160113625,17.1221548,27,16,8,2
ac0515,train_CCW,83,3.109090909,11.61818182,75,-1,12.52302498,-0.498221895,3,16.6806222,440.001664,3.726284173,3.731224606,-58.91752784,3.658429575,3.598432328,32.9611791,2.132970425,34.67948621,27,16,8,2
ac0515,train_CCW,84,0,12,90,-1,12.44537401,0.584420673,3,14.72230064,369.209195,3.14056883,3.216032171,-59.62285543,5.581740779,3.190290776,31.59141284,2.064099657,32.45908654,28,16,8,2
ac0515,train_CCW,85,6,10.41818182,60,-1,12.08545732,-0.051610489,3,17.59581664,544,4.350475032,4.370630298,-69.20790397,3.616621922,4.095387775,41.28459971,2.530366982,35.60743071,28,17,8,2
ac0515,train_CCW,86,3.109090909,11.61818182,75,-1,11.56250789,-0.319797601,3,14.80224015,460.8137849,3.216908639,3.216908639,-67.71682034,4.299393106,3.14422658,27.95097542,1.886578291,29.97293512,28,17,8,2
ac0515,train_CCW,87,-3.109090909,11.61818182,105,-1,11.77277499,0.498030656,3,12.5164119,615.6309409,1.371504994,1.371504994,-57.49420791,4.449430472,1.371504994,12.98547843,0.948795312,17.13153855,29,17,8,2
ac0515,train_CCW,88,-6,10.41818182,120,-1,11.56664441,-0.197937531,3,12.22544375,512.6830412,1.137230329,1.142570053,-43.16781448,3.916358205,1.118434929,8.797518314,0.623957429,13.2866174,29,17,8,2
ac0515,train_CCW,89,0,12,90,-1,11.71284916,0.113656507,3,13.65238877,640,2.477726641,2.505486063,-53.04832819,3.398511727,2.477726641,22.0320399,1.429395563,29.49446729,29,17,8,2
ac0515,train_CCW,90,6,10.41818182,60,-1,11.32905947,-0.011429107,3,15.39791358,376.9125054,3.972937693,4.065256387,-83.40145559,5.510792802,3.614752401,34.63664705,2.339052276,49.78334782,30,18,9,2
ac0515,train_CCW,91,3.109090909,11.61818182,75,-1,11.98763315,0.805762552,3,14.45137004,405.1362158,2.96270034,2.981893526,-71.22783124,4.507392558,2.958399009,29.29115692,1.917262442,28.13945365,30,18,9,2
ac0515,train_CCW,92,-6,10.41818182,120,-1,12.061778,-0.06192065,3,12.78806966,758.4999964,1.363711301,1.429319385,-45.7893834,5.738288214,1.419442093,12.09649631,0.724882345,15.02337216,30,18,9,2
ac0515,train_CCW,93,-3.109090909,11.61818182,105,-1,11.94636706,-0.520732023,3,12.82775513,399,1.031575436,1.06367871,-63.30763036,5.292544194,0.987172845,8.761936049,0.635814529,8.150015765,31,18,9,2
ac0515,train_CCW,94,0,12,90,-1,11.62297812,0.486953083,3,13.06847832,638.1609825,1.848427136,2.071732145,-72.75846175,6.751934364,1.92008119,19.33173103,1.312583894,23.18559567,31,18,9,2
ac0515,train_CCW,95,-3.109090909,11.61818182,105,-1,12.27013548,-0.417454976,3,14.21900216,1060,1.939594753,1.959223201,-44.6687054,3.425396236,1.643831895,15.80576637,1.083861162,14.36138757,31,19,9,2
ac0515,train_CCW,96,3.109090909,11.61818182,75,-1,12.08009798,-0.047661988,3,14.32079476,681,2.993101575,3.057368097,-72.91836536,4.943584012,2.61970746,25.64855986,1.849838257,19.58020942,32,19,9,2
ac0515,train_CCW,97,-6,10.41818182,120,-1,11.71624165,0.00397834,3,11.83791925,636.3738756,0.636805222,0.651676854,-52.22234087,5.041200415,0.646923814,4.306144104,0.323943765,8.307611797,32,19,9,2
ac0515,train_CCW,98,6,10.41818182,60,-1,11.7913366,0.156471178,3,15.68595606,930.385907,3.910675725,3.927003948,-74.22855055,3.893111117,3.82047651,33.51016181,2.251483855,38.20322181,32,19,9,2
ac0515,train_CCW,99,0,12,90,-1,12.22785268,-0.247558834,3,13.46664658,829.880309,2.163439309,2.185297402,-65.45881819,4.878928384,2.13621565,18.81043932,1.285030524,19.84723493,33,19,9,2
ac0515,train_CCW,100,-6,10.41818182,120,-1,12.02126847,0.131112166,3,12.14799939,1080.740395,0.701358984,0.713772417,-52.8407535,5.993010944,0.708499442,5.916037028,0.463297736,8.542269288,33,20,10,2
ac0515,train_CCW,101,6,10.41818182,60,-1,12.01809939,-0.014668938,3,17.43834707,1703.73377,3.9637451,4.139195944,-61.55036864,2.585470984,3.48047081,37.82991973,2.414329309,30.2286827,33,20,10,2
ac0515,train_CCW,102,3.109090909,11.61818182,75,-1,12.58300983,0.179202249,3,15.81316381,1191.595886,3.293384207,3.29792338,-67.02131566,4.293118291,3.29792338,32.67509686,2.122293962,37.53104931,34,20,10,2
ac0515,train_CCW,103,-3.109090909,11.61818182,105,-1,11.98130156,-0.130810848,3,12.15294339,1768.178088,0.301397028,0.343757019,-72.72959538,9.568553194,0.283250448,2.997720422,0.229548525,3.617582622,34,20,10,2
ac0515,train_CCW,104,0,12,90,-1,11.97281837,0.110859063,3,12.4508472,822.1044296,1.449218063,1.454104195,-68.49928999,3.781455406,1.390066179,11.4412164,0.788224329,15.69133255,34,20,10,2
ac0515,train_CCW,105,-3.109090909,11.61818182,105,-1,12.44157666,0.40176987,3,14.04845455,1101.584465,2.505929946,2.804057259,-50.74734078,6.303405358,2.544685424,26.23258981,1.887000655,30.46300143,35,21,10,2
ac0515,train_CCW,106,6,10.41818182,60,-1,11.91107871,0.039512481,3,16.02032722,2075.999365,4.186463874,4.432840747,-82.38434546,5.812891082,4.186463874,39.03463939,2.518462134,45.53015132,35,21,10,2
ac0515,train_CCW,107,3.109090909,11.61818182,75,-1,12.1061476,-0.002902543,3,13.74974421,964,2.570469547,2.640985241,-78.17036516,5.288083954,2.595919109,22.92488813,1.638498508,31.22365212,35,21,10,2
ac0515,train_CCW,108,0,12,90,-1,11.94187637,0.097042646,3,13.31293436,1322.616509,2.261795638,2.27300888,-61.8456511,4.322040256,2.257423697,19.11126597,1.311802714,24.24066957,36,21,10,2
ac0515,train_CCW,109,-6,10.41818182,120,-1,12.04230965,-0.098208833,3,12.77931076,1736.272669,1.274642897,1.80012094,-45.62613376,7.227895916,1.685831532,14.13950575,1.122113424,11.36636279,36,21,10,2
ac0515,train_CCW,110,6,10.41818182,60,-1,11.84411367,0.157095768,3,17.40808381,1779.051631,4.726591884,4.777608573,-64.17446107,3.286562665,3.856981445,43.36455628,2.796417942,29.49862532,36,22,11,2
ac0515,train_CCW,111,-6,10.41818182,120,-1,11.95169771,-0.100581285,3,12.62728132,1721.900865,1.332129032,1.531931384,-48.03428486,7.393636942,1.518115938,13.00497533,0.970666678,14.77223171,37,22,11,2
ac0515,train_CCW,112,3.109090909,11.61818182,75,-1,12.0063339,0.027524828,3,15.106353,1564,3.553035858,3.55754654,-64.69337522,4.273010422,3.345023635,31.63816736,2.132895313,28.68862092,37,22,11,2
ac0515,train_CCW,113,0,12,90,-1,12.06166425,-0.071763113,3,13.17610689,1615.818864,1.918342356,2.053929052,-71.33701566,6.166820521,2.052090782,17.76550395,1.315154475,19.00378639,37,22,11,2
ac0515,train_CCW,114,-3.109090909,11.61818182,105,-1,12.0555575,-0.016324855,3,12.28884187,1444,1.057602519,1.165894643,-63.65012176,6.06299319,0.921448813,9.964391834,0.730009465,17.96905262,38,22,11,2
ac0515,train_CCW,115,0,12,90,-1,11.64697929,0.147728278,3,13.0300902,1080,2.357204171,2.371131185,-62.75425643,4.69827762,2.339144004,19.3907097,1.369101625,30.95914714,38,23,11,2
ac0515,train_CCW,116,-3.109090909,11.61818182,105,-1,12.04102115,0.131406461,3,12.96791995,962.2825244,1.821272819,1.823266096,-49.70469581,3.950237859,1.818934291,15.52720324,1.096159471,21.4901138,38,23,11,2
ac0515,train_CCW,117,3.109090909,11.61818182,75,-1,11.96946724,0.12169355,3,15.37707203,1704,3.665866221,3.672759926,-60.95834957,3.861201122,3.248598689,32.27942261,2.140165902,26.80641328,39,23,11,2
ac0515,train_CCW,118,6,10.41818182,60,-1,11.84433056,0.285267206,3,15.91036348,1204,4.084656972,4.116306545,-78.8206596,4.758213547,4.111776958,37.91697199,2.526255913,42.31706431,39,23,11,2
ac0515,train_CCW,119,-6,10.41818182,120,-1,12.02819971,0.010592741,3,12.36679702,1404,0.750995281,0.763370532,-47.88666206,3.717806064,0.733028737,7.208206924,0.513501661,8.870729443,39,23,11,2
ac0515,train_CCW,120,-3.109090909,11.61818182,105,-1,12.04833318,-0.147696438,3,12.62634422,1502.192039,1.388347145,1.419941578,-51.70119234,3.418543449,1.184790257,11.30726571,0.760713853,10.87873275,40,24,12,2
ac0515,train_CCW,121,-6,10.41818182,120,-1,12.02351523,0.001208547,3,12.17739214,1024,0.836144666,0.919004988,-43.91178425,3.317215607,0.422139424,5.426725039,0.47358276,3.530674135,40,24,12,2
ac0515,train_CCW,122,0,12,90,-1,11.94533164,0.068332444,3,13.11522278,1360,2.190196076,2.216498899,-64.02739497,4.606556298,2.100966431,19.29951747,1.269880462,32.85403561,40,24,12,2
ac0515,train_CCW,123,3.109090909,11.61818182,75,-1,12.01342556,0.062330557,3,16.25601148,1559.734133,3.750626354,3.758160817,-64.61800054,4.458805061,3.586439731,33.62262438,2.187458097,52.89764994,41,24,12,2
ac0515,train_CCW,124,6,10.41818182,60,-1,11.98538019,0.120364144,3,16.69576275,1426.915496,4.21029625,4.217665091,-72.6648114,3.92317837,3.691694755,37.06274141,2.43615062,30.15891782,41,24,12,2
ac0515,train_CCW,125,-3.109090909,11.61818182,105,-1,11.92749525,0.012421965,3,12.47740229,940,1.534630753,1.534630753,-53.72628625,4.055289699,1.527361695,11.7692548,0.814318288,19.11457468,41,25,12,2
ac0515,train_CCW,126,3.109090909,11.61818182,75,-1,11.89934673,0.048934499,3,13.83185853,1069.167686,3.041914312,3.095984899,-72.32302631,4.885201596,2.883437722,24.69726493,1.881852297,40.7748491,42,25,12,2
ac0515,train_CCW,127,-6,10.41818182,120,-1,12.00450073,-0.107959629,3,12.71406392,1184,1.12394226,1.150250928,-50.97185445,7.511414661,1.139498652,10.98057668,0.796783049,13.13812263,42,25,12,2
ac0515,train_CCW,128,0,12,90,-1,11.96907142,-0.003334803,3,14.26905425,1604,2.368772811,2.531625694,-67.52524986,6.186988524,2.516104818,23.57857894,1.477539499,23.80443689,42,25,12,2
ac0515,train_CCW,129,6,10.41818182,60,-1,12.09222396,0.131260576,3,15.747489,1161.035424,4.015016306,4.035066803,-78.77340386,4.666249074,3.761514976,35.63677022,2.448432238,54.26613581,43,25,12,2
ac0515,train_CCW,130,6,10.41818182,60,-1,12.05743994,0.119078139,3,16.30581959,1914.440917,4.196485489,4.201640869,-74.93021023,4.2507175,4.120023138,34.2984854,2.452883888,51.02377117,43,26,13,2
ac0515,train_CCW,131,3.109090909,11.61818182,75,-1,12.04514959,0.019541531,3,14.63173954,1312.628998,3.043536953,3.075160433,-72.15826576,4.845690509,2.982694205,26.17431717,1.798840231,39.98730793,43,26,13,2
ac0515,train_CCW,132,-6,10.41818182,120,-1,12.03953194,-0.090608028,3,12.89683591,1405.402286,1.207061505,1.246795969,-39.70077164,3.501701687,1.207061505,10.73908728,0.762049526,16.12779177,44,26,13,2
ac0515,train_CCW,133,-3.109090909,11.61818182,105,-1,11.88130082,0.014703801,3,12.40982995,1160,1.347320127,1.373477752,-59.05948473,4.936097155,1.362177388,12.03799479,0.81584782,14.05222006,44,26,13,2
ac0515,train_CCW,134,0,12,90,-1,11.67712607,0.121332205,3,12.82151834,1040,2.278233525,2.372895944,-67.1700138,5.733325072,2.333274233,18.96295909,1.335477758,26.60131332,44,26,13,2
ac0515,train_CCW,135,-6,10.41818182,120,-1,11.91249932,0.059843147,3,11.98683598,1124,0.604740505,0.712954382,-54.12698322,7.403682704,0.704152491,5.708455031,0.428481479,6.553922081,45,27,13,2
ac0515,train_CCW,136,-3.109090909,11.61818182,105,-1,11.96262304,0.055614559,3,12.95059981,1842.630833,1.728122985,2.108310957,-59.32842664,7.624882422,1.950186288,17.96097762,1.326852458,20.54879148,45,27,13,2
ac0515,train_CCW,137,6,10.41818182,60,-1,11.93977253,0.01399883,3,16.37486803,2120.038882,4.637677315,4.637677315,-71.48493408,4.153569136,4.572508868,40.07347428,2.500823401,42.20849959,45,27,13,2
ac0515,train_CCW,138,0,12,90,-1,12.7127018,-0.001520558,3,14.00608175,640,2.490663056,2.541583545,-62.88997343,5.053959395,2.138539824,22.90569041,1.619018815,14.40702352,46,27,13,2
ac0515,train_CCW,139,3.109090909,11.61818182,75,-1,11.82935528,-0.075849789,3,15.2366164,1184,3.753029541,3.753029541,-61.55730238,4.025218173,3.732516859,29.47816823,2.111832406,46.48143478,46,27,13,2
ac0515,train_CCW,140,3.109090909,11.61818182,75,-1,12.12120015,0.05219245,3,15.54782817,944,3.480213421,3.496790805,-67.51961486,4.615066132,3.214493964,34.23045785,2.231023663,23.86875495,46,28,14,2
ac0515,train_CCW,141,6,10.41818182,60,-1,11.90179582,0.001580192,3,15.25641363,2023.865472,3.685686269,3.685686269,-77.74022623,4.10192527,2.795128219,30.89269851,2.192090859,66.9520607,47,28,14,2
ac0515,train_CCW,142,0,12,90,-1,12.07315697,0.052478684,3,13.5869833,1578.997509,2.226005893,2.228909207,-59.09517437,3.792986774,2.033846135,19.43083495,1.320418284,17.84359662,47,28,14,2
ac0515,train_CCW,143,-6,10.41818182,120,-1,12.105733,0.121055877,3,13.99424978,2125.999969,1.957093268,1.957851525,-32.82990439,3.900470522,1.7633026,19.34464978,1.376808718,18.11482163,47,28,14,2
ac0515,train_CCW,144,-3.109090909,11.61818182,105,-1,12.07343358,-0.011077507,3,12.51668272,1420,1.177599168,1.243567515,-61.81797214,5.476088907,1.233790843,11.01369049,0.807451054,11.720537,48,28,14,2
ac0515,train_CCW,145,0,12,90,-1,11.92991114,0.070048381,3,13.66331037,1400,2.387760824,2.389754315,-57.13104006,3.762887174,2.316454196,21.31232071,1.392959783,24.37027498,48,29,14,2
ac0515,train_CCW,146,-6,10.41818182,120,-1,11.86607923,0.074558373,3,12.56102285,920,1.373044277,1.415568505,-36.0405582,3.272263062,1.197437832,11.71899716,0.889563084,12.22940446,48,29,14,2
ac0515,train_CCW,147,6,10.41818182,60,-1,12.03565132,-0.028610821,3,16.22295694,1284,4.339957856,4.346939602,-75.21143433,4.442151535,4.281131437,37.38667866,2.422011317,38.36656844,49,29,14,2
ac0515,train_CCW,148,-3.109090909,11.61818182,105,-1,12.03909013,-0.052583328,3,13.14496194,1480.151506,1.474704655,1.510825036,-57.23577361,4.841681633,1.505655152,12.16082727,0.798689213,18.156166,49,29,14,2
ac0515,train_CCW,149,3.109090909,11.61818182,75,-1,11.97475231,0.024492202,3,14.83860289,1504,3.480491658,3.496142981,-61.68665564,3.765652441,2.902391819,26.78442346,1.881559371,24.33885553,49,29,14,2
ac0515,train_CCW,150,0,12,90,-1,12.07706249,0.156720027,3,13.15708742,880,2.165803787,2.259937039,-68.16500901,5.738763843,2.250879798,20.38960646,1.466741418,24.51055246,50,30,15,2
ac0515,train_CCW,151,-6,10.41818182,120,-1,11.98144311,-0.026315487,3,12.3129696,980,1.021235397,1.037608675,-48.05316558,5.041921481,1.026219466,8.938761339,0.664223564,13.55305966,50,30,15,2
ac0515,train_CCW,152,6,10.41818182,60,-1,12.06884348,-0.105810659,3,15.85537801,1830.25909,3.865490242,3.873541254,-72.72213316,3.619640207,3.776432833,31.11302804,2.123757259,36.7316548,50,30,15,2
ac0515,train_CCW,153,-3.109090909,11.61818182,105,-1,12.04871541,-0.308207768,3,12.54257557,2248.489445,0.911000279,0.975284356,-53.92818145,2.604804998,0.885431046,6.801909579,0.568076121,11.26162367,51,30,15,2
ac0515,train_CCW,154,3.109090909,11.61818182,75,-1,11.99242153,-0.043160155,3,14.27320594,1137.215045,2.493034719,2.524013144,-76.60113597,4.746742173,2.455846359,21.47323192,1.443819608,22.40338427,51,30,15,2
ac0515,train_CCW,155,-3.109090909,11.61818182,105,-1,11.9833818,0.028083212,3,12.50499997,1164,0.609215484,0.826177245,-70.48998888,10.78052454,0.63504473,7.289726449,0.57429245,7.794993938,51,31,15,2
ac0515,train_CCW,156,0,12,90,-1,12.11583649,0.005960975,3,12.41505403,1668.097774,1.148702714,1.218394512,-77.22641952,5.577537557,0.62903857,9.513238054,0.768678585,3.849369336,52,31,15,2
ac0515,train_CCW,157,-6,10.41818182,120,-1,11.98788339,0.168135026,3,12.01046935,1959.376005,-0.64813387,-0.651317869,-67.21448285,4.804630995,-0.636617496,4.568834614,0.364005569,-7.127891469,52,31,15,2
ac0515,train_CCW,158,3.109090909,11.61818182,75,-1,12.05700206,0.142180875,3,14.45989291,3703.566242,2.108292192,2.176053069,-79.40125888,4.630901043,0.142009089,10.11644645,1.151453384,0.877258842,52,31,15,2
ac0515,train_CCW,159,6,10.41818182,60,-1,11.95423949,0.034450177,3,15.50460686,1744,3.870092702,3.920688715,-80.76626903,4.842665056,2.192523011,33.21986361,2.329699903,13.62862761,53,31,15,2
ac0515,train_CCW,160,0,12,90,-1,11.9973925,0.064945422,3,12.2205058,1774.796877,1.201973975,1.216159679,-74.91110218,4.672651521,1.205517648,9.003352463,0.730749943,15.78266773,53,32,16,2
ac0515,train_CCW,161,3.109090909,11.61818182,75,-1,11.93762283,0.03312804,3,13.285253,1902.923298,2.614405571,2.618527291,-74.45690742,4.506935139,2.60656338,20.07595248,1.574935555,34.14553269,53,32,16,2
ac0515,train_CCW,162,-3.109090909,11.61818182,105,-1,11.91455145,0.001887177,3,12.17540472,1544.827573,0.962775771,0.970334222,-61.96612102,4.383842712,0.965642876,7.718495413,0.601343991,11.59964828,54,32,16,2
ac0515,train_CCW,163,-6,10.41818182,120,-1,11.9923521,-0.055215605,3,12.05321984,1515.724376,0.290362279,0.380295907,-50.72810322,2.662651179,0.242910915,2.639687598,0.227257531,3.198386645,54,32,16,2
ac0515,train_CCW,164,6,10.41818182,60,-1,12.05577235,0.072102503,3,14.96583569,1871.698226,3.777016829,3.782142727,-73.72638262,3.667790054,3.76283951,27.27937926,2.032415511,48.16989685,54,32,16,2
ac0515,train_CCW,165,3.109090909,11.61818182,75,-1,11.97122235,-0.08714411,3,13.01040371,1820.329093,2.129772151,2.185798947,-80.25448863,4.817118058,1.095035439,14.52445305,1.266353399,7.499150792,55,33,16,2
